bootstrap_replicate,sample_size,active_count,inactive_count,classifier,traditional_AUROC,esm2_AUROC,delta_AUROC,traditional_AUPRC,esm2_AUPRC,delta_AUPRC,traditional_MCC,esm2_MCC,delta_MCC,traditional_F1,esm2_F1,delta_F1
1128,181,20,161,Logistic Regression,0.936335403726708,0.948447204968944,0.012111801242235987,0.6010429346398041,0.7793566791703961,0.178313744530592,0.5159480826994574,0.6776891751317226,0.1617410924322652,0.5483870967741935,0.7083333333333334,0.15994623655913986
1128,181,20,161,RBF-SVM,0.9388198757763975,0.9599378881987578,0.021118012422360333,0.5776072214164023,0.7701921653515162,0.19258494393511394,0.580222555585563,0.566694699557103,-0.013527856028459961,0.625,0.6122448979591837,-0.012755102040816313
1128,181,20,161,Random Forest,0.9335403726708075,0.9726708074534163,0.0391304347826088,0.4793788056831535,0.8506400604226692,0.37126125473951566,0.580222555585563,0.6219557252686259,0.04173316968306284,0.625,0.6538461538461539,0.028846153846153855
1128,181,20,161,XGBoost,0.9574534161490683,0.9795031055900622,0.022049689440993836,0.6348997692728344,0.8765189093464212,0.24161914007358676,0.6438802555800907,0.6595777204336262,0.015697464853535514,0.6808510638297872,0.6956521739130435,0.014801110083256241
1129,181,20,161,Logistic Regression,0.9624223602484472,0.9919254658385094,0.029503105590062195,0.7510427739587332,0.944829802550391,0.19378702859165775,0.6617312133772775,0.8069095487838845,0.14517833540660707,0.6666666666666666,0.8163265306122449,0.1496598639455783
1129,181,20,161,RBF-SVM,0.9627329192546584,0.986024844720497,0.02329192546583858,0.7298001967484725,0.8913447805391539,0.16154458379068137,0.710823609093172,0.7907330770695271,0.07990946797635512,0.7346938775510204,0.8,0.0653061224489796
1129,181,20,161,Random Forest,0.9453416149068323,0.987888198757764,0.042546583850931685,0.6078764671095251,0.9161884151653973,0.30831194805587214,0.7098233296080733,0.7073507373025469,-0.002472592305526322,0.7391304347826086,0.7142857142857143,-0.024844720496894346
1129,181,20,161,XGBoost,0.9704968944099379,0.979192546583851,0.008695652173913104,0.6950802669552671,0.8813232356252951,0.186242968670028,0.7143430755136987,0.7650385599847027,0.050695484471004026,0.7307692307692307,0.7906976744186046,0.059928443649373886
1130,181,20,161,Logistic Regression,0.9698757763975154,0.9841614906832299,0.014285714285714457,0.7704432957393484,0.8991292232671543,0.12868592752780583,0.7198540717739339,0.8069095487838845,0.08705547700995064,0.7272727272727273,0.8163265306122449,0.08905380333951762
1130,181,20,161,RBF-SVM,0.9652173913043478,0.9701863354037267,0.004968944099378869,0.7429428772586667,0.7730963203463203,0.030153443087653553,0.6289558653586428,0.6933464382031791,0.06439057284453631,0.6666666666666666,0.723404255319149,0.05673758865248235
1130,181,20,161,Random Forest,0.9486024844720496,0.9813664596273292,0.03276397515527951,0.5956846344074604,0.8774603174603175,0.28177568305285705,0.6776891751317226,0.7605367506362352,0.0828475755045126,0.7083333333333334,0.7692307692307693,0.0608974358974359
1130,181,20,161,XGBoost,0.9652173913043478,0.9782608695652174,0.013043478260869601,0.6803310819615168,0.8341137566137566,0.15378267465223983,0.6627806392478157,0.8238891044509619,0.16110846520314615,0.6938775510204082,0.8333333333333334,0.1394557823129252
1131,181,20,161,Logistic Regression,0.9844720496894409,0.998136645962733,0.013664596273292084,0.8504106187929718,0.9857004830917875,0.13528986429881573,0.7752947487926833,0.8804290314972045,0.10513428270452119,0.7843137254901961,0.8888888888888888,0.10457516339869277
1131,181,20,161,RBF-SVM,0.9881987577639751,0.9916149068322981,0.0034161490683229934,0.9284632034632034,0.9238830521567095,-0.004580151306493918,0.7857281113522394,0.8804290314972045,0.09470092014496512,0.8095238095238095,0.8888888888888888,0.0793650793650793
1131,181,20,161,Random Forest,0.9816770186335403,0.9950310559006211,0.013354037267080843,0.8832771748375463,0.9617168972332014,0.07843972239565511,0.752753989342379,0.8417449860724445,0.0889909967300655,0.7804878048780488,0.851063829787234,0.07057602490918524
1131,181,20,161,XGBoost,0.9931677018633541,0.9962732919254658,0.0031055900621116406,0.9558730158730158,0.9748251748251748,0.01895215895215907,0.7975333605374973,0.893590673471887,0.09605731293438968,0.8181818181818182,0.9047619047619048,0.08658008658008653
1132,181,20,161,Logistic Regression,0.9717391304347827,0.9804347826086957,0.008695652173912993,0.7792912642912643,0.8560632362072084,0.07677197191594409,0.6617312133772775,0.7752947487926833,0.11356353541540587,0.6666666666666666,0.7843137254901961,0.11764705882352944
1132,181,20,161,RBF-SVM,0.9562111801242236,0.982919254658385,0.026708074534161463,0.693726244769723,0.8461722751279102,0.15244603035818716,0.6011666042886206,0.7433414588743005,0.1421748545856799,0.64,0.76,0.12
1132,181,20,161,Random Forest,0.9698757763975155,0.9866459627329193,0.016770186335403725,0.658880156608098,0.8851158645276295,0.22623570791953151,0.8103145479569674,0.7605367506362352,-0.04977779732073229,0.8260869565217391,0.7692307692307693,-0.05685618729096986
1132,181,20,161,XGBoost,0.9819875776397515,0.9807453416149069,-0.001242236024844634,0.7992672076805204,0.8588271406013344,0.05955993292081396,0.8103145479569674,0.7857281113522394,-0.024586436604728035,0.8260869565217391,0.8095238095238095,-0.0165631469979296
1133,181,20,161,Logistic Regression,0.9801242236024845,0.9801242236024845,0.0,0.868781346885567,0.9287082903336774,0.05992694344811045,0.6817425157716995,0.8179510473202897,0.13620853154859014,0.7058823529411765,0.8372093023255814,0.13132694938440492
1133,181,20,161,RBF-SVM,0.9751552795031055,0.9894409937888199,0.014285714285714346,0.8229120781752359,0.931632674925978,0.10872059675074208,0.718944099378882,0.7857281113522394,0.06678401197335737,0.75,0.8095238095238095,0.059523809523809534
1133,181,20,161,Random Forest,0.984472049689441,0.9925465838509316,0.00807453416149062,0.8549333305583305,0.9467659037299132,0.09183257317158267,0.8214395677624676,0.7782766887401571,-0.04316287902231053,0.8333333333333334,0.8,-0.033333333333333326
1133,181,20,161,XGBoost,0.9850931677018634,0.9937888198757764,0.008695652173912993,0.8249533595489478,0.9520567066232701,0.12710334707432236,0.7991869675514489,0.914173327747643,0.11498636019619413,0.8205128205128205,0.9230769230769231,0.10256410256410264
1134,181,20,161,Logistic Regression,0.9838509316770186,0.9950310559006211,0.011180124223602483,0.8736936122665278,0.9651086956521739,0.09141508338564619,0.6837199941511819,0.8605601571314145,0.17684016298023264,0.6896551724137931,0.8695652173913043,0.17991004497751117
1134,181,20,161,RBF-SVM,0.9711180124223603,0.987888198757764,0.016770186335403725,0.7835054661685096,0.9041820988608914,0.12067663269238182,0.6959498406790738,0.7285186322821915,0.03256879160311765,0.72,0.7450980392156863,0.02509803921568632
1134,181,20,161,Random Forest,0.9684782608695651,0.9925465838509318,0.02406832298136663,0.6549192467838011,0.9397728039504355,0.2848535571666344,0.8494964772607828,0.8069095487838845,-0.04258692847689827,0.8636363636363636,0.8163265306122449,-0.04730983302411873
1134,181,20,161,XGBoost,0.9860248447204969,0.9863354037267081,0.00031055900621124177,0.8176922495700257,0.8910382909144519,0.07334604134442613,0.8605601571314145,0.8396593924120632,-0.020900764719351317,0.8695652173913043,0.8571428571428571,-0.012422360248447228
1135,181,20,161,Logistic Regression,0.9559006211180124,0.9850931677018634,0.029192546583850953,0.7297766411633357,0.883215820528233,0.15343917936489726,0.6127245155476245,0.7328604225751191,0.12013590702749455,0.6153846153846154,0.7407407407407407,0.12535612535612528
1135,181,20,161,RBF-SVM,0.9481366459627328,0.977639751552795,0.029503105590062195,0.654185463659148,0.8428917319649586,0.1887062683058106,0.5749054095938286,0.6426238671424004,0.06771845754857175,0.6071428571428571,0.6666666666666666,0.059523809523809534
1135,181,20,161,Random Forest,0.947360248447205,0.9891304347826088,0.04177018633540375,0.5848486460281573,0.924404761904762,0.3395561158766046,0.6289558653586428,0.6953163533895332,0.06636048803089045,0.6666666666666666,0.7017543859649122,0.03508771929824561
1135,181,20,161,XGBoost,0.9649068322981366,0.9925465838509316,0.027639751552795078,0.774456125230119,0.9432870370370371,0.16883091180691812,0.6776891751317226,0.8417449860724445,0.16405581094072197,0.7083333333333334,0.851063829787234,0.14273049645390068
1136,181,20,161,Logistic Regression,0.9462732919254658,0.9885093167701863,0.04223602484472044,0.6093661330929133,0.9263940886699509,0.31702795557703756,0.6953163533895332,0.8069095487838845,0.11159319539435131,0.7017543859649122,0.8163265306122449,0.11457214464733267
1136,181,20,161,RBF-SVM,0.9571428571428572,0.9767080745341615,0.019565217391304346,0.6929939668174963,0.816881423587306,0.12388745676980972,0.6776891751317226,0.7752947487926833,0.09760557366096079,0.7083333333333334,0.7843137254901961,0.0759803921568627
1136,181,20,161,Random Forest,0.94472049689441,0.9878881987577639,0.04316770186335395,0.5531042458153841,0.9203093681917212,0.36720512237633707,0.641644010367641,0.7328604225751191,0.09121641220747811,0.6818181818181818,0.7407407407407407,0.05892255892255893
1136,181,20,161,XGBoost,0.9583850931677019,0.9857142857142858,0.027329192546583836,0.6329072644475121,0.9042988505747126,0.2713915861272005,0.6627806392478157,0.8069095487838845,0.14412890953606883,0.6938775510204082,0.8163265306122449,0.12244897959183676
1137,181,20,161,Logistic Regression,0.9611801242236024,0.9739130434782609,0.01273291925465847,0.689270696782892,0.8834138934365051,0.19414319665361313,0.6192583943626366,0.7588665789385283,0.13960818457589164,0.6333333333333333,0.7755102040816326,0.14217687074829932
1137,181,20,161,RBF-SVM,0.9605590062111801,0.9785714285714285,0.01801242236024847,0.7386434860771304,0.8427949795302736,0.10415149345314323,0.5881902827507157,0.7285186322821915,0.14032834953147577,0.6274509803921569,0.7450980392156863,0.11764705882352944
1137,181,20,161,Random Forest,0.9621118012422359,0.9903726708074534,0.02826086956521745,0.6470321298479865,0.9446886446886447,0.29765651484065814,0.7588665789385283,0.7143430755136987,-0.04452350342482958,0.7755102040816326,0.7307692307692307,-0.0447409733124019
1137,181,20,161,XGBoost,0.9748447204968945,0.9916149068322981,0.016770186335403614,0.7585720258878152,0.9444092292089249,0.18583720332110965,0.7588665789385283,0.8103145479569674,0.05144796901843918,0.7755102040816326,0.8260869565217391,0.05057675244010651
1138,181,20,161,Logistic Regression,0.9590062111801243,0.9614906832298137,0.002484472049689379,0.7207143861885241,0.8535326086956522,0.13281822250712805,0.6079189506370989,0.7600689387825204,0.15214998814542147,0.631578947368421,0.782608695652174,0.15102974828375293
1138,181,20,161,RBF-SVM,0.975776397515528,0.9720496894409939,-0.003726708074534124,0.8481417012610298,0.7731123387645128,-0.07502936249651704,0.710823609093172,0.6959498406790738,-0.014873768414098154,0.7346938775510204,0.72,-0.014693877551020473
1138,181,20,161,Random Forest,0.9638198757763975,0.9745341614906832,0.010714285714285676,0.7196766458179501,0.8373538011695907,0.11767715535164058,0.7121260726491156,0.6817425157716995,-0.030383556877416118,0.7441860465116279,0.7058823529411765,-0.03830369357045138
1138,181,20,161,XGBoost,0.9866459627329193,0.9692546583850932,-0.017391304347826098,0.9199764116172785,0.802797619047619,-0.11717879256965946,0.7782766887401571,0.6484094088143919,-0.1298672799257652,0.8,0.6842105263157895,-0.11578947368421055
1139,181,20,161,Logistic Regression,0.9791925465838509,0.99472049689441,0.015527950310559091,0.8128720462543991,0.9615089514066496,0.14863690515225048,0.7752947487926833,0.8605601571314145,0.0852654083387312,0.7843137254901961,0.8695652173913043,0.08525149190110826
1139,181,20,161,RBF-SVM,0.9875776397515528,0.9909937888198758,0.0034161490683229934,0.9208523406104051,0.9199192706625572,-0.0009330699478479199,0.7975333605374973,0.9014595939840683,0.10392623344657093,0.8181818181818182,0.9090909090909091,0.09090909090909083
1139,181,20,161,Random Forest,0.9754658385093168,0.9944099378881988,0.018944099378881973,0.7603343337553865,0.9590579710144929,0.19872363725910636,0.7975333605374973,0.8605601571314145,0.06302679659391719,0.8181818181818182,0.8695652173913043,0.05138339920948609
1139,181,20,161,XGBoost,0.9922360248447205,0.9847826086956522,-0.007453416149068359,0.9447220103398591,0.8878147370059134,-0.05690727333394574,0.8293528601186808,0.7661837219056162,-0.06316913821306458,0.8444444444444444,0.7894736842105263,-0.054970760233918115
1140,181,20,161,Logistic Regression,0.9779503105590063,0.9885093167701864,0.01055900621118011,0.8350989246273222,0.9078015842746964,0.07270265964737421,0.6725335098465647,0.8417449860724445,0.16921147622587984,0.6779661016949152,0.851063829787234,0.17309772809231883
1140,181,20,161,RBF-SVM,0.9788819875776398,0.9903726708074533,0.011490683229813503,0.8481762711832371,0.9093253968253968,0.061149125642159685,0.7428126208262675,0.8179510473202897,0.07513842649402214,0.7659574468085106,0.8372093023255814,0.0712518555170708
1140,181,20,161,Random Forest,0.9843167701863355,0.9984472049689441,0.01413043478260867,0.8114527434807757,0.9873015873015872,0.17584884382081156,0.8804290314972045,0.7907330770695271,-0.08969595442767742,0.8888888888888888,0.8,-0.0888888888888888
1140,181,20,161,XGBoost,0.9947204968944099,0.9875776397515528,-0.0071428571428571175,0.9579470735662686,0.9237550884704584,-0.03419198509581023,0.8238891044509619,0.856680147649546,0.03279104319858417,0.8333333333333334,0.8717948717948718,0.038461538461538436
1141,181,20,161,Logistic Regression,0.9729813664596273,0.9891304347826086,0.016149068322981353,0.8271054509849076,0.922751196172249,0.09564574518734137,0.6219221220679971,0.8238891044509619,0.20196698238296473,0.625,0.8333333333333334,0.20833333333333337
1141,181,20,161,RBF-SVM,0.9645962732919255,0.9770186335403727,0.012422360248447117,0.8018692081575713,0.7920307507167089,-0.009838457440862425,0.7264224849048023,0.6776891751317226,-0.04873330977307977,0.75,0.7083333333333334,-0.04166666666666663
1141,181,20,161,Random Forest,0.9495341614906833,0.9956521739130435,0.046118012422360244,0.7614475558554505,0.9654347826086958,0.2039872267532452,0.7751552795031056,0.7605367506362352,-0.014618528866870428,0.8,0.7692307692307693,-0.03076923076923077
1141,181,20,161,XGBoost,0.9925465838509316,0.9944099378881986,0.0018633540372670065,0.927965367965368,0.9500501672240804,0.02208479925871243,0.8605601571314145,0.9237760219914637,0.06321586486004915,0.8695652173913043,0.9302325581395349,0.06066734074823055
1142,181,20,161,Logistic Regression,0.9866459627329193,0.9854037267080745,-0.001242236024844745,0.8982949459353635,0.90991930171278,0.011624355777416495,0.7433414588743005,0.8708635346558767,0.12752207578157626,0.76,0.8837209302325582,0.12372093023255815
1142,181,20,161,RBF-SVM,0.9739130434782609,0.9885093167701864,0.014596273291925477,0.778779510811769,0.9120413289595803,0.13326181814781135,0.718944099378882,0.8293528601186808,0.11040876073979877,0.75,0.8444444444444444,0.09444444444444444
1142,181,20,161,Random Forest,0.9782608695652174,0.9922360248447205,0.013975155279503104,0.7486135531135532,0.9436989212160837,0.19508536810253052,0.8396593924120632,0.8494964772607828,0.00983708484871959,0.8571428571428571,0.8636363636363636,0.006493506493506551
1142,181,20,161,XGBoost,0.9872670807453415,0.9885093167701864,0.001242236024844856,0.8412650086411695,0.9113224506974509,0.0700574420562814,0.893590673471887,0.807781643652141,-0.08580902981974603,0.9047619047619048,0.8292682926829268,-0.07549361207897798
1143,181,20,161,Logistic Regression,0.9869565217391305,0.9934782608695653,0.006521739130434745,0.8977682178932179,0.9375162337662339,0.03974801587301602,0.7907330770695271,0.8417449860724445,0.05101190900291741,0.8,0.851063829787234,0.051063829787234005
1143,181,20,161,RBF-SVM,0.9844720496894409,0.9922360248447205,0.007763975155279601,0.8929318799480089,0.9277947319278589,0.03486285197984995,0.7455702438142119,0.8494964772607828,0.10392623344657093,0.7727272727272727,0.8636363636363636,0.09090909090909094
1143,181,20,161,Random Forest,0.9860248447204969,0.9962732919254659,0.01024844720496898,0.8903236346986347,0.9708110109032172,0.08048737620458246,0.8396593924120632,0.8605601571314145,0.020900764719351317,0.8571428571428571,0.8695652173913043,0.012422360248447228
1143,181,20,161,XGBoost,0.9956521739130435,0.9925465838509316,-0.0031055900621118626,0.9676745990793978,0.9509867160717888,-0.01668788300760904,0.8708635346558767,0.8875776397515528,0.016714105095676057,0.8837209302325582,0.9,0.016279069767441867
1144,181,20,161,Logistic Regression,0.9680124223602484,0.9736024844720497,0.005590062111801242,0.7740928387028794,0.8581069349556382,0.0840140962527588,0.6091883878709518,0.7285186322821915,0.11933024441123974,0.6229508196721312,0.7450980392156863,0.12214721954355512
1144,181,20,161,RBF-SVM,0.974223602484472,0.9863354037267081,0.012111801242236098,0.8432135674782734,0.9030607070910274,0.05984713961275401,0.7098233296080733,0.7588665789385283,0.04904324933045501,0.7391304347826086,0.7755102040816326,0.03637976929902398
1144,181,20,161,Random Forest,0.9765527950310559,0.9872670807453416,0.010714285714285787,0.7923822115094319,0.917541022205984,0.1251588106965521,0.807781643652141,0.7007656141419543,-0.10701602951018674,0.8292682926829268,0.7169811320754716,-0.11228716060745514
1144,181,20,161,XGBoost,0.9897515527950311,0.9854037267080745,-0.004347826086956608,0.9408823682981965,0.9202124183006535,-0.020669949997543013,0.7975333605374973,0.8313664596273292,0.0338330990898319,0.8181818181818182,0.85,0.031818181818181746
1145,181,20,161,Logistic Regression,0.9801242236024845,0.9909937888198757,0.01086956521739113,0.8484939725307373,0.9366327751196173,0.08813880258887996,0.6953163533895332,0.8069095487838845,0.11159319539435131,0.7017543859649122,0.8163265306122449,0.11457214464733267
1145,181,20,161,RBF-SVM,0.9658385093167702,0.9881987577639751,0.022360248447204967,0.7302400681470154,0.9148255885426272,0.18458552039561182,0.6627806392478157,0.7428126208262675,0.08003198157845182,0.6938775510204082,0.7659574468085106,0.07207989578810248
1145,181,20,161,Random Forest,0.9669254658385094,0.9928571428571429,0.025931677018633525,0.6556646276914483,0.9361919872017127,0.2805273595102644,0.7782766887401571,0.7752947487926833,-0.002981939947473755,0.8,0.7843137254901961,-0.015686274509803977
1145,181,20,161,XGBoost,0.9816770186335404,0.9909937888198758,0.009316770186335366,0.7505876377664303,0.9271369611433133,0.176549323376883,0.7922788034493561,0.893590673471887,0.10131187002253095,0.8085106382978723,0.9047619047619048,0.09625126646403248
1146,181,20,161,Logistic Regression,0.9782608695652174,0.9875776397515529,0.009316770186335477,0.8129531239613351,0.907503836577366,0.09455071261603087,0.6725335098465647,0.8238891044509619,0.15135559460439718,0.6779661016949152,0.8333333333333334,0.15536723163841815
1146,181,20,161,RBF-SVM,0.9832298136645963,0.9860248447204969,0.002795031055900621,0.8564058462750413,0.9066755946525769,0.050269748377535506,0.8069095487838845,0.7588665789385283,-0.048042969845356276,0.8163265306122449,0.7755102040816326,-0.04081632653061229
1146,181,20,161,Random Forest,0.9788819875776398,0.9944099378881988,0.01552795031055898,0.7713923303181615,0.9623386243386243,0.19094629402046281,0.8605601571314145,0.7328604225751191,-0.12769973455629546,0.8695652173913043,0.7407407407407407,-0.12882447665056362
1146,181,20,161,XGBoost,0.984472049689441,0.9872670807453416,0.002795031055900621,0.8106106953475375,0.9142732365673544,0.10366254121981688,0.8069095487838845,0.8293528601186808,0.022443311334796268,0.8163265306122449,0.8444444444444444,0.028117913832199526
1147,181,20,161,Logistic Regression,0.9534161490683228,0.9922360248447204,0.03881987577639756,0.6746030347500935,0.95,0.2753969652499064,0.6725335098465647,0.8238891044509619,0.15135559460439718,0.6779661016949152,0.8333333333333334,0.15536723163841815
1147,181,20,161,RBF-SVM,0.9748447204968945,0.9850931677018634,0.010248447204968869,0.837362596553773,0.8650751209574739,0.027712524403700867,0.6289558653586428,0.7907330770695271,0.16177721171088433,0.6666666666666666,0.8,0.13333333333333341
1147,181,20,161,Random Forest,0.9700310559006211,0.9922360248447205,0.0222049689440994,0.7889259603709733,0.9419962374581939,0.15307027708722065,0.7121260726491156,0.7907330770695271,0.07860700442041146,0.7441860465116279,0.8,0.05581395348837215
1147,181,20,161,XGBoost,0.972360248447205,0.9934782608695653,0.02111801242236022,0.7512385129490393,0.9501385336743393,0.1989000207253,0.6761243459831097,0.9014595939840683,0.2253352480009586,0.7111111111111111,0.9090909090909091,0.19797979797979792
1148,181,20,161,Logistic Regression,0.9633540372670807,0.9695652173913043,0.006211180124223614,0.7634749303155123,0.8192697613279661,0.05579483101245386,0.6192583943626366,0.7285186322821915,0.10926023791955486,0.6333333333333333,0.7450980392156863,0.11176470588235299
1148,181,20,161,RBF-SVM,0.9605590062111802,0.9673913043478262,0.006832298136645987,0.6868769305611411,0.7742675241030504,0.08739059354190937,0.6289558653586428,0.5739720032260622,-0.05498386213258055,0.6666666666666666,0.6222222222222222,-0.0444444444444444
1148,181,20,161,Random Forest,0.9599378881987577,0.9819875776397515,0.022049689440993836,0.6222810245310245,0.8786612261612262,0.2563802016302017,0.6933464382031791,0.7007656141419543,0.007419175938775169,0.723404255319149,0.7169811320754716,-0.006423123243677331
1148,181,20,161,XGBoost,0.9686335403726708,0.9922360248447204,0.0236024844720496,0.7447898258224346,0.946411702332755,0.20162187651032037,0.6776891751317226,0.7922788034493561,0.11458962831763353,0.7083333333333334,0.8085106382978723,0.10017730496453892
1149,181,20,161,Logistic Regression,0.962111801242236,0.9891304347826086,0.027018633540372594,0.7242014583816545,0.9278546365914788,0.20365317820982431,0.6725335098465647,0.8069095487838845,0.13437603893731986,0.6779661016949152,0.8163265306122449,0.1383604289173297
1149,181,20,161,RBF-SVM,0.9527950310559006,0.9857142857142857,0.03291925465838508,0.6588539238539239,0.9031828916697338,0.24432896781580982,0.6485582224838472,0.6959498406790738,0.04739161819522664,0.68,0.72,0.039999999999999925
1149,181,20,161,Random Forest,0.9582298136645963,0.99472049689441,0.03649068322981375,0.6006731047613868,0.9535742394523858,0.35290113469099904,0.7782766887401571,0.7464074191652338,-0.03186926957492331,0.8,0.7547169811320755,-0.04528301886792452
1149,181,20,161,XGBoost,0.9770186335403727,0.9888198757763975,0.011801242236024856,0.7533954882117705,0.9197084859584859,0.16631299774671537,0.7922788034493561,0.8494964772607828,0.05721767381142673,0.8085106382978723,0.8636363636363636,0.05512572533849136
1150,181,20,161,Logistic Regression,0.9593167701863354,0.9692546583850932,0.009937888198757738,0.7000448758070709,0.8228357659289862,0.12279089012191535,0.6192583943626366,0.7433414588743005,0.12408306451166384,0.6333333333333333,0.76,0.1266666666666667
1150,181,20,161,RBF-SVM,0.9540372670807453,0.9763975155279503,0.022360248447204967,0.6394979350151765,0.8446484131810219,0.20515047816584542,0.6627806392478157,0.6776891751317226,0.014908535883906837,0.6938775510204082,0.7083333333333334,0.014455782312925214
1150,181,20,161,Random Forest,0.9586956521739131,0.9872670807453416,0.02857142857142858,0.6091589369354715,0.9161413994966626,0.3069824625611911,0.7650385599847027,0.6877421448587597,-0.07729641512594299,0.7906976744186046,0.7037037037037037,-0.08699397071490089
1150,181,20,161,XGBoost,0.9763975155279503,0.9819875776397516,0.005590062111801353,0.7633606171128043,0.8895860700602081,0.12622545294740373,0.7600689387825204,0.7857281113522394,0.025659172569719058,0.782608695652174,0.8095238095238095,0.026915113871635588
1151,181,20,161,Logistic Regression,0.9686335403726708,0.9527950310559007,-0.01583850931677011,0.7990657778893073,0.8036671976189408,0.00460141972963346,0.5638401990721158,0.7121260726491156,0.14828587357699985,0.6037735849056604,0.7441860465116279,0.14041246160596754
1151,181,20,161,RBF-SVM,0.9683229813664597,0.975776397515528,0.007453416149068359,0.816644072301967,0.8560819340618102,0.03943786175984321,0.7072965653600041,0.7317968302924157,0.02450026493241164,0.7368421052631579,0.7619047619047619,0.02506265664160401
1151,181,20,161,Random Forest,0.9605590062111801,0.979503105590062,0.018944099378881973,0.7799164022954347,0.8824872760108828,0.10257087371544815,0.6484094088143919,0.6438802555800907,-0.004529153234301253,0.6842105263157895,0.6808510638297872,-0.0033594624860022737
1151,181,20,161,XGBoost,0.979503105590062,0.9829192546583851,0.0034161490683231044,0.8815705128205127,0.8928489648438714,0.011278452023358754,0.6778655492325919,0.7416937874533518,0.06382823822075989,0.7142857142857143,0.7692307692307693,0.05494505494505497
1152,181,20,161,Logistic Regression,0.9366459627329192,0.9661490683229814,0.029503105590062195,0.6325629736478264,0.8755098127678773,0.24294683912005088,0.539755768714488,0.710823609093172,0.17106784037868394,0.5625,0.7346938775510204,0.17219387755102045
1152,181,20,161,RBF-SVM,0.9322981366459626,0.9686335403726708,0.03633540372670818,0.6039570543454424,0.823782988821352,0.2198259344759096,0.49463804972973197,0.6094820040953953,0.11484395436566336,0.5490196078431373,0.6415094339622641,0.09248982611912682
1152,181,20,161,Random Forest,0.945807453416149,0.9739130434782609,0.028105590062111885,0.5317519687914425,0.8543922205245734,0.32264025173313093,0.641644010367641,0.6306118889033298,-0.011032121464311206,0.6818181818181818,0.6545454545454545,-0.027272727272727226
1152,181,20,161,XGBoost,0.9490683229813663,0.9782608695652174,0.029192546583851064,0.5731333651728387,0.8672560927204891,0.29412272754765034,0.5944140729570022,0.7455702438142119,0.15115617085720967,0.6382978723404256,0.7727272727272727,0.13442940038684714
1153,181,20,161,Logistic Regression,0.9515527950310558,0.9670807453416149,0.015527950310559091,0.6586628244331733,0.8791666666666667,0.2205038422334934,0.5670871667160673,0.7428126208262675,0.17572545411020024,0.5901639344262295,0.7659574468085106,0.17579351238228114
1153,181,20,161,RBF-SVM,0.962111801242236,0.9751552795031054,0.013043478260869379,0.7733454045954047,0.8391809398331138,0.06583553523770913,0.5881902827507157,0.710823609093172,0.12263332634245627,0.6274509803921569,0.7346938775510204,0.10724289715886359
1153,181,20,161,Random Forest,0.9652173913043479,0.9819875776397515,0.016770186335403614,0.6660208552161566,0.8959210672368567,0.2299002120207001,0.7455702438142119,0.6959498406790738,-0.04962040313513805,0.7727272727272727,0.72,-0.052727272727272734
1153,181,20,161,XGBoost,0.9714285714285714,0.9801242236024844,0.008695652173912993,0.7714687373240005,0.8750793650793651,0.10361062775536467,0.7098233296080733,0.7317968302924157,0.02197350068434245,0.7391304347826086,0.7619047619047619,0.022774327122153215
1154,181,20,161,Logistic Regression,0.9903726708074534,0.9975155279503105,0.0071428571428571175,0.8943810861144957,0.9819047619047618,0.0875236757902661,0.7328604225751191,0.9014595939840683,0.1685991714089492,0.7407407407407407,0.9090909090909091,0.16835016835016836
1154,181,20,161,RBF-SVM,0.9909937888198758,0.9972049689440994,0.006211180124223614,0.9164727919139685,0.9749757442849548,0.05850295237098635,0.8238891044509619,0.8605601571314145,0.036671052680452676,0.8333333333333334,0.8695652173913043,0.03623188405797095
1154,181,20,161,Random Forest,0.9891304347826086,0.9993788819875776,0.01024844720496898,0.8421037684888807,0.9952380952380953,0.15313432674921457,0.9237760219914637,0.8238891044509619,-0.09988691754050183,0.9302325581395349,0.8333333333333334,-0.0968992248062015
1154,181,20,161,XGBoost,0.9934782608695651,0.9984472049689441,0.00496894409937898,0.9441503828838935,0.9882775119617225,0.04412712907782901,0.8605601571314145,0.9475219545317108,0.0869617974002963,0.8695652173913043,0.9523809523809523,0.082815734989648
1155,181,20,161,Logistic Regression,0.9773291925465839,0.9850931677018633,0.007763975155279379,0.8393838763575605,0.8590764790764791,0.019692602718918595,0.6617312133772775,0.8238891044509619,0.1621578910736844,0.6666666666666666,0.8333333333333334,0.16666666666666674
1155,181,20,161,RBF-SVM,0.9748447204968944,0.9847826086956522,0.009937888198757738,0.8113742338742338,0.8967446524064171,0.0853704185321833,0.710823609093172,0.6959498406790738,-0.014873768414098154,0.7346938775510204,0.72,-0.014693877551020473
1155,181,20,161,Random Forest,0.9801242236024845,0.9937888198757764,0.013664596273291862,0.7669559607059607,0.9532581453634085,0.18630218465744774,0.7975333605374973,0.7605367506362352,-0.03699660990126219,0.8181818181818182,0.7692307692307693,-0.04895104895104896
1155,181,20,161,XGBoost,0.9866459627329193,0.9913043478260869,0.004658385093167627,0.9028214511611097,0.9464903660955044,0.04366891493439473,0.8179510473202897,0.8396593924120632,0.02170834509177355,0.8372093023255814,0.8571428571428571,0.019933554817275656
1156,181,20,161,Logistic Regression,0.9577639751552796,0.9642857142857144,0.006521739130434856,0.7435484931859645,0.8654302714829031,0.12188177829693858,0.5767855753479957,0.7428126208262675,0.16602704547827185,0.6,0.7659574468085106,0.16595744680851066
