principal_component,explained_variance,explained_variance_ratio,cumulative_explained_variance_ratio,singular_value
119,0.5585441357648555,0.00043575654644390025,0.9604579785643456,20.039791256770393
120,0.5480684748345425,0.0004275838031700683,0.9608855623675157,19.85097562856889
121,0.5469003879705905,0.0004266725027639058,0.9613122348702796,19.829810360940282
122,0.5274382252231113,0.00041148880593114376,0.9617237236762107,19.473779395264213
123,0.5154396898909561,0.00040212796945657335,0.9621258516456673,19.251003533104385
124,0.5129519235373888,0.00040018710139409633,0.9625260387470614,19.20448991833375
125,0.5028152950313743,0.00039227885932775183,0.9629183176063892,19.01378965718192
126,0.4937264594846816,0.0003851880685819141,0.9633035056749711,18.841160377468423
127,0.4840716804568329,0.0003776557485798552,0.963681161423551,18.656032221468283
128,0.4792709311665094,0.0003739103723469999,0.964055071795898,18.56329172072454
129,0.47132328079783,0.000367709894255404,0.9644227816901534,18.408732680269974
130,0.4655878196081186,0.00036323528857922193,0.9647860169787326,18.296383311961883
131,0.4631258508752349,0.00036131454691567334,0.9651473315256482,18.24794472753833
132,0.45573373125496053,0.0003555474744313835,0.9655028790000796,18.10172789466013
133,0.45470528214506684,0.000354745114503807,0.9658576241145834,18.08129137706439
134,0.44640546536807474,0.0003482698885310079,0.9662058940031144,17.915510866275785
135,0.4446686183456837,0.00034691486139578953,0.9665528088645102,17.88062461410525
136,0.436685664555957,0.00034068684081319217,0.9668934957053235,17.719395949516255
137,0.43091046403339167,0.0003361812319031856,0.9672296769372266,17.601835803120327
138,0.4256122099917531,0.00033204771991096794,0.9675617246571376,17.49328954153765
139,0.42045571876623855,0.00032802480629623356,0.9678897494634339,17.3869969170333
140,0.41918831990021005,0.0003270360261489472,0.9682167854895828,17.360771930079924
141,0.4110088572592895,0.00032065469625226203,0.9685374401858351,17.190560443726934
142,0.4030341750161563,0.0003144331288402318,0.9688518733146754,17.022971886148916
143,0.3978893773798769,0.00031041933815372164,0.969162292652829,16.91397239965028
144,0.3953903800149265,0.0003084697080500379,0.969470762360879,16.86077350629953
145,0.383511257508274,0.00029920203327408757,0.9697699643941531,16.605559133869868
146,0.3775771377781271,0.00029457244117166143,0.9700645368353248,16.476588301662254
147,0.3763740711262591,0.00029363385076171657,0.9703581706860865,16.450317843123283
148,0.3720045089610093,0.0002902248716020056,0.9706483955576886,16.354548050709493
