descriptor,inactive_mean,active_mean,inactive_median,active_median
length,16.502493765586035,18.474747474747474,16.0,17.0
molecular_weight,1909.4027175810475,2091.716641414141,1806.1002000000003,1834.2568
net_charge_pH7_4,-0.17073148891585874,4.683990964407125,-0.4412408067657636,4.5449249042305215
isoelectric_point,7.15715851105954,10.313757349264742,6.235857009887695,10.602486610412598
mean_eisenberg_hydrophobicity,0.014387203374430257,0.15315344075686504,0.03461538461538455,0.1655
hydrophobic_moment,0.359695410668669,0.5120007087567485,0.3535985765629627,0.5153089915263591
boman_index,1.505037956890588,-0.14884924939406488,1.4463888888888885,-0.2582352941176471
